🕘️更新时间,#genre#
咪咕直播 𝟙𝟙「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000000097/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟚「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000002019/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟛「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000002809/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟜「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000003915/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟝「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000004193/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟞「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000005837/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟟「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000006077/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟠「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000006658/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟙𝟡「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000009788/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟘「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000010833/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟙「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000011297/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟚「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000011518/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟛「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000012558/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟜「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000012616/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟝「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000015470/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟞「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000015560/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟟「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000017678/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟠「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000019839/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟚𝟡「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000021904/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟘「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000023434/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟙「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000025380/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟚「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000027691/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟛「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000010000031669/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟜「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000020000011518/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟝「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000020000011519/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟞「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000020000011520/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟟「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000020000011521/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=YanG-1989$订阅源
咪咕直播 𝟛𝟠「移动」,http://gslbserv.itv.cmvideo.cn:80/3000000020000011522/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=YanG-1989$订阅源
「B站」热门赛事,http://dns.yiandrive.com:15907/bilibili/10$订阅源
「B站」CS 2,https://cdn-3.ttvb.eu.org/bilibili/21622811$订阅源
「虎牙」CS 2,https://cdn-3.ttvb.eu.org/huya/483917$订阅源
「B站」英雄联盟,https://cdn-3.ttvb.eu.org/bilibili/6$订阅源
「虎牙」英雄联盟 𝟙,https://cdn-3.ttvb.eu.org/huya/660000$订阅源
「虎牙」英雄联盟 𝟚,https://cdn-3.ttvb.eu.org/huya/660001$订阅源
「斗鱼」英雄联盟 𝟙,https://cdn-3.ttvb.eu.org/douyu/288016$订阅源
「斗鱼」英雄联盟 𝟚,https://cdn-3.ttvb.eu.org/douyu/424559$订阅源
「B站」英雄联盟•手游,https://cdn-3.ttvb.eu.org/bilibili/23138275$订阅源
「B站」王者荣耀 𝟙,https://cdn-3.ttvb.eu.org/bilibili/55$订阅源
「B站」王者荣耀 𝟚,https://cdn-3.ttvb.eu.org/bilibili/21654762$订阅源
「虎牙」王者荣耀 𝟙,https://cdn-3.ttvb.eu.org/huya/660002$订阅源
「虎牙」王者荣耀 𝟚,https://cdn-3.ttvb.eu.org/huya/660164$订阅源
「斗鱼」王者荣耀 𝟙,https://cdn-3.ttvb.eu.org/douyu/1863767$订阅源
「斗鱼」王者荣耀 𝟚,https://cdn-3.ttvb.eu.org/douyu/1984839$订阅源
「B站」绝地求生,https://cdn-3.ttvb.eu.org/bilibili/98$订阅源
「虎牙」绝地求生 𝟙,https://cdn-3.ttvb.eu.org/huya/660004$订阅源
「虎牙」绝地求生 𝟚,https://cdn-3.ttvb.eu.org/huya/660005$订阅源
「斗鱼」绝地求生,https://cdn-3.ttvb.eu.org/douyu/100$订阅源
「虎牙」和平精英,https://cdn-3.ttvb.eu.org/huya/660006$订阅源
「斗鱼」和平精英,https://cdn-3.ttvb.eu.org/douyu/999$订阅源
「虎牙」金铲铲之战,https://cdn-3.ttvb.eu.org/huya/660579$订阅源
「斗鱼」金铲铲之战,https://cdn-3.ttvb.eu.org/douyu/9715241$订阅源
「虎牙」DOTA2,https://cdn-3.ttvb.eu.org/huya/660118$订阅源
「斗鱼」DOTA2,https://cdn-3.ttvb.eu.org/douyu/3811559$订阅源
「斗鱼」云顶之弈,https://cdn-3.ttvb.eu.org/douyu/522423$订阅源
「虎牙」永劫无间,https://cdn-3.ttvb.eu.org/huya/660115$订阅源
「斗鱼」永劫无间,https://cdn-3.ttvb.eu.org/huya/9662891$订阅源
「B站」使命召唤•手游,https://cdn-3.ttvb.eu.org/bilibili/22741849$订阅源
「虎牙」使命召唤•手游,https://cdn-3.ttvb.eu.org/huya/11718629$订阅源
「斗鱼」使命召唤•手游,https://cdn-3.ttvb.eu.org/douyu/9223245$订阅源
「虎牙」穿越火线,https://cdn-3.ttvb.eu.org/huya/660101$订阅源
「斗鱼」穿越火线 𝟙,https://cdn-3.ttvb.eu.org/douyu/605964$订阅源
「斗鱼」穿越火线 𝟚,https://cdn-3.ttvb.eu.org/douyu/5388537$订阅源
「虎牙」穿越火线•手游,https://cdn-3.ttvb.eu.org/huya/660102$订阅源
「B站」第五人格,https://cdn-3.ttvb.eu.org/bilibili/5555$订阅源
「虎牙」第五人格,https://cdn-3.ttvb.eu.org/huya/idvesports$订阅源
「斗鱼」第五人格,https://cdn-3.ttvb.eu.org/douyu/3226194$订阅源
「虎牙」逆战,https://cdn-3.ttvb.eu.org/huya/nsl2021$订阅源
「B站」无畏契约,https://cdn-3.ttvb.eu.org/bilibili/22908869$订阅源
「虎牙」无畏契约,https://cdn-3.ttvb.eu.org/huya/660679$订阅源
「斗鱼」无畏契约,https://cdn-3.ttvb.eu.org/douyu/4585645$订阅源
「斗鱼」原神,https://cdn-3.ttvb.eu.org/douyu/10853239$订阅源
「B站」QQ飞车•手游,https://cdn-3.ttvb.eu.org/bilibili/21743919$订阅源
「斗鱼」QQ飞车•手游,https://cdn-3.ttvb.eu.org/douyu/5040227$订阅源
「斗鱼」梦幻西游·手游,https://cdn-3.ttvb.eu.org/huya/9163712$订阅源
「斗鱼」街霸,https://cdn-3.ttvb.eu.org/huya/11437$订阅源
「B站」JJ斗地主,https://cdn-3.ttvb.eu.org/bilibili/22021983$订阅源
「斗鱼」JJ斗地主,https://cdn-3.ttvb.eu.org/douyu/488743$订阅源
「斗鱼」我的世界,https://cdn-3.ttvb.eu.org/douyu/738878$订阅源
「斗鱼」FIFA,https://cdn-3.ttvb.eu.org/douyu/7692166$订阅源
「斗鱼」火影忍者,https://cdn-3.ttvb.eu.org/douyu/1997723$订阅源
「斗鱼」跑跑卡丁车,https://cdn-3.ttvb.eu.org/douyu/7722576$订阅源
「斗鱼」跑跑卡丁车•手游,https://cdn-3.ttvb.eu.org/douyu/6672862$订阅源
音乐石榴「音乐」,https://cdn-3.ttvb.eu.org/huya/17091681$订阅源
音乐速递「音乐」,https://cdn-3.ttvb.eu.org/huya/19439762$订阅源
治愈•放松「音乐」,https://cdn-3.ttvb.eu.org/huya/21241811$订阅源
阅读•学习「音乐」,https://cdn-3.ttvb.eu.org/huya/21241813$订阅源
电视剧•1「解说」,https://cdn-3.ttvb.eu.org/huya/21277391$订阅源
电视剧•2「解说」,https://cdn-3.ttvb.eu.org/huya/25018873$订阅源
电影•1「解说」,https://cdn-3.ttvb.eu.org/huya/20289754$订阅源
电影•2「解说」,https://cdn-3.ttvb.eu.org/huya/24983280$订阅源
电影•3「解说」,https://cdn-3.ttvb.eu.org/huya/24396428$订阅源
动漫•1「解说」,https://cdn-3.ttvb.eu.org/huya/19757963$订阅源
恐怖电影「解说」,https://cdn-3.ttvb.eu.org/huya/23419131$订阅源
漫威「解说」,https://cdn-3.ttvb.eu.org/huya/17089779$订阅源
美剧「解说」,https://cdn-3.ttvb.eu.org/huya/20488841$订阅源
七龙珠「解说」,https://cdn-3.ttvb.eu.org/huya/25650806$订阅源
止戈电影「解说」,https://cdn-3.ttvb.eu.org/huya/19863777$订阅源
挨饿德•1「其他」,https://cdn-3.ttvb.eu.org/huya/20985858$订阅源
挨饿德•2「其他」,https://cdn-3.ttvb.eu.org/huya/17693860$订阅源
互扇巴掌大赛「其他」,https://cdn-3.ttvb.eu.org/huya/20072873$订阅源
荒野求生「其他」,https://cdn-3.ttvb.eu.org/huya/593667$订阅源
野行者「其他」,https://cdn-3.ttvb.eu.org/huya/20072663$订阅源
跳舞「其他」,https://cdn-3.ttvb.eu.org/huya/24634408$订阅源
茶啊二中「动画」,https://cdn-3.ttvb.eu.org/huya/11213191$订阅源
哆啦A梦「动漫」,https://cdn-3.ttvb.eu.org/huya/11601963$订阅源
航海王「动漫」,https://cdn-3.ttvb.eu.org/huya/16913382$订阅源
七龙珠「动漫」,https://cdn-3.ttvb.eu.org/huya/11601966$订阅源
猫和老鼠「动漫」,https://cdn-3.ttvb.eu.org/huya/11352879$订阅源
中华小当家「动漫」,https://cdn-3.ttvb.eu.org/huya/11342413$订阅源
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8$订阅源
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8$订阅源
苏州4K,http://106.53.99.30/tv/api.php?id=sztv4k$订阅源
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8$订阅源
河北4K,http://106.53.99.30/tv/api.php?id=hebtv4k$订阅源
南国都市4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de$订阅源
CCTV4K真4K,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8$订阅源
CCTV-4欧洲,http://8.138.7.223/tv/migu8.php?id=66e1470c453536359985b7b9b8222742$订阅源
CCTV-4欧洲,http://t.061899.xyz/tl/tl.php?id=cctv4o$订阅源
CCTV-4美洲,http://8.138.7.223/tv/migu8.php?id=45de6fabfc0d9dfd41de6ad5022d8fce$订阅源
CCTV-4美洲,http://t.061899.xyz/tl/tl.php?id=cctv4m$订阅源
百姓健康,http://nas.hssvm.com:8888/udp/225.1.1.210:5002$订阅源
CCTV-电视指南,http://www.lizhinas.top:1009/rtp/239.252.219.97:5140$订阅源
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8$订阅源
中国天气,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227210/index.m3u8$订阅源
中国交通,http://drive.mxmy.net:8888/udp/239.3.1.188:8001$订阅源
CETV-1 综合教育,http://www.lizhinas.top:1009/rtp/239.252.220.198:5140$订阅源
CETV-2 空中课堂,http://www.lizhinas.top:1009/rtp/239.252.219.73:5140$订阅源
CETV-3 教育服务,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226722/1.m3u8$订阅源
CETV-4 职业教育,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8$订阅源
中学生,http://t.061899.xyz/tl/tl.php?id=zxs$订阅源
四海钓鱼,http://t.061899.xyz/tl/tl.php?id=shdy$订阅源
四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8$订阅源
上海新闻综合,http://t.061899.xyz/tl/tl.php?id=shxwzh$订阅源
上视纪实人文,http://t.061899.xyz/tl/tl.php?id=shjsrw$订阅源
上海外语,http://t.061899.xyz/tl/tl.php?id=shics$订阅源
上海外语,http://111.22.153.159:35455/itv/2000000002000000001.m3u8?cdn=hnbblive$订阅源
tvg-id="河北卫视" tvg-name="河北卫视" tvg-logo="https://gitee.com/suxuang/logo/raw/master/mylogo/河北卫视.png" group-title="卫视频道",河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$订阅源
tvg-id="宁夏卫视" tvg-name="宁夏卫视" tvg-logo="https://gitee.com/suxuang/logo/raw/master/mylogo/宁夏卫视.png" group-title="卫视频道",宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8$订阅源
tvg-id="云南卫视" tvg-name="云南卫视" tvg-logo="https://gitee.com/suxuang/logo/raw/master/mylogo/云南卫视.png" group-title="卫视频道",云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPXlud3M=$订阅源
珠江卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111$订阅源
珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19$订阅源
乐游频道,http://8.138.7.223/tv/shtv.php?id=ly$订阅源
睛彩竞技,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227047/index.m3u8$订阅源
睛彩篮球,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227158/index.m3u8$订阅源
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CHC影迷电影,http://148.135.93.213/live.php?id=CHC影迷电影$订阅源
CHC影迷电影HD,http://122.228.73.138:2380/hw1live.rxip.sc96655.com.huan.tv/live/lnwsCHC-HDH265_4000.m3u8$订阅源
CHC家庭影院HD,http://122.228.73.138:2380/hw1live.rxip.sc96655.com.huan.tv/live/jbtygqCHCjtyyH265_4000.m3u8$订阅源
CHC动作电影HD,http://122.228.73.138:2380/hw1live.rxip.sc96655.com.huan.tv/live/wqCHCdzdyH265_4000.m3u8$订阅源
纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8$订阅源
爱上4K,http://wouu.net:9977/udp/239.93.0.97:5140$订阅源
求索纪录4K,http://tvbox6.icu/tv/gdmzyd.php?id=104$订阅源
搜狐剧场,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv$订阅源
1905电影网,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5$订阅源
1905电影网（国内）,http://8.138.7.223/tv/1905.php?id=LIVEOYY31H24H48NE$订阅源
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8$订阅源
漫威电影,http://1.94.31.214:35455/douyu/6140589$订阅源
精彩影视,http://111.22.153.159:35455/itv/6000000006000320630.m3u8?cdn=wasusyt$订阅源
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8$订阅源
新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$订阅源
上海新闻,http://bp-livetytv.bestv.cn/ch/bestvxwzh.m3u8$订阅源
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140$订阅源
睛彩青少,http://111.22.153.159:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive$订阅源
睛彩广场舞,http://111.22.153.159:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive$订阅源
澳视澳门,https://cdn6.163189.xyz/163189/asam$订阅源
澳视卫星,https://cdn6.163189.xyz/163189/as$订阅源
台湾+,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8$订阅源
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$订阅源
翡翠台 backup,http://api.kkitv.itv888.vip:8080/streams/jutaw8wu0j9/index.m3u8$订阅源
iNews新闻台,http://api.kkitv.itv888.vip:8080/streams/o0ey7z1y0y/index.m3u8$订阅源
J2,http://api.kkitv.itv888.vip:8080/streams/48uxa7dlbga/index.m3u8$订阅源
RHK 31,http://api.kkitv.itv888.vip:8080/streams/au9u4ktua3t/index.m3u8$订阅源
RHK 32,http://api.kkitv.itv888.vip:8080/streams/emzampd6m1i/index.m3u8$订阅源
VIUTV1,http://api.kkitv.itv888.vip:8080/streams/i76tznm59xp/index.m3u8$订阅源
Viu6,http://api.kkitv.itv888.vip:8080/streams/bvdslcl5cts/index.m3u8$订阅源
有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31$订阅源
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45$订阅源
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8$订阅源
星空国际,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8$订阅源
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8$订阅源
TVB无线新闻（备用）,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8$订阅源
TVB娱乐新闻,http://ali.hlspull.yximgs.com/live/6425965d63a08c85ca806bfcc8c75cf4.flv$订阅源
TVB翡翠台（备用）,http://erp.giihgtidg.com:8080/live/jade01.m3u8$订阅源
TVB J1,http://cdn3.163189.xyz/live/j1/stream.m3u8$订阅源
星光影视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv$订阅源
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$订阅源
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$订阅源
民视,rtmp://f13h.mine.nu/sat/tv051$订阅源
台视,rtmp://f13h.mine.nu/sat/tv071$订阅源
中视,rtmp://f13h.mine.nu/sat/tv091$订阅源
华视,rtmp://f13h.mine.nu/sat/tv111$订阅源
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8$订阅源
中天新闻,https://v.hystudio.cn:8088/live/yifatv-ztxw0.m3u8$订阅源
中天娱乐,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8$订阅源
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052$订阅源
中视新闻,http://198.16.100.186:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d$订阅源
三立新闻,http://live4play.uk/livehttpplay?channel_id=10126$订阅源
三立综合,http://live4play.uk/livehttpplay?channel_id=12038$订阅源
三立都会,http://live4play.uk/livehttpplay?channel_id=20100$订阅源
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8$订阅源
非凡新闻,rtmp://f13h.mine.nu/sat/tv581$订阅源
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8$订阅源
年代新闻,http://198.16.100.186:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec$订阅源
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8$订阅源
东森超视,rtmp://f13h.mine.nu/sat/tv331$订阅源
东森财经,http://live4play.uk/livehttpplay?channel_id=20078$订阅源
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8$订阅源
东森电影,http://live4play.uk/livehttpplay?channel_id=20077$订阅源
东森综合,http://live4play.uk/livehttpplay?channel_id=20104$订阅源
东森洋片,http://live4play.uk/livehttpplay?channel_id=20080$订阅源
东森戏剧,http://live4play.uk/livehttpplay?channel_id=20072$订阅源
民视新闻台,http://live4play.uk/livehttpplay?channel_id=20097$订阅源
民视台湾台,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn$订阅源
民视第一台,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn$订阅源
民视综艺台,http://litv.zapi.us.kg/?id=4gtv-4gtv004$订阅源
民视影剧台,http://litv.zapi.us.kg/?id=litv-ftv09$订阅源
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8?c=3$订阅源
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064$订阅源
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$订阅源
MOMO TV,rtmp://f13h.mine.nu/sat/tv761$订阅源
纬来日本,rtmp://f13h.mine.nu/sat/tv771$订阅源
纬来电影,http://live4play.uk/livehttpplay?channel_id=20199$订阅源
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$订阅源
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8$订阅源
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8$订阅源
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8$订阅源
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8$订阅源
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8$订阅源
TVBS欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068$订阅源
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8$订阅源
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8$订阅源
AMC电影台,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8$订阅源
CAT电影,http://litv.zapi.us.kg/?id=4gtv-4gtv076$订阅源
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8$订阅源
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8$订阅源
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8$订阅源
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8$订阅源
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8$订阅源
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8$订阅源
靖天电影,http://live4play.uk/livehttpplay?channel_id=12037$订阅源
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8$订阅源
DAZN体育1,rtmp://f13h.mine.nu/sat/tv731$订阅源
DAZN体育2,rtmp://f13h.mine.nu/sat/tv741$订阅源
ELEVEN体育1,https://stream1.freetv.fun/eltaai-er-da-ti-yu--1--wj-1.ctv$订阅源
ELEVEN体育2,https://stream1.freetv.fun/eltaai-er-da-ti-yu--2--wj-1.ctv$订阅源
ELEVEN体育3,https://stream1.freetv.fun/eltaai-er-da-ti-yu--3--wj-1.ctv$订阅源
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8$订阅源
八度空间,https://cdn6.163189.xyz/163189/8tv$订阅源
CH5,https://cdn6.163189.xyz/163189/ch5$订阅源
CH8,https://cdn6.163189.xyz/163189/ch8$订阅源
CHU,https://cdn6.163189.xyz/163189/chu$订阅源
NOW NEWS,http://cdn.163189.xyz/163189/now$订阅源
iHOT 爱喜剧,http://111.22.153.159:35455/itv/2000000004000000032.m3u8?cdn=hnbblive$订阅源
iHOT 爱科幻,http://111.22.153.159:35455/itv/2000000004000000033.m3u8?cdn=hnbblive$订阅源
iHOT 爱院线,http://111.22.153.159:35455/itv/2000000004000000034.m3u8?cdn=hnbblive$订阅源
iHOT 爱浪漫,http://111.22.153.159:35455/itv/2000000004000000035.m3u8?cdn=hnbblive$订阅源
iHOT 爱悬疑,http://111.22.153.159:35455/itv/2000000004000000036.m3u8?cdn=hnbblive$订阅源
iHOT 爱谍战,http://111.22.153.159:35455/itv/2000000004000000038.m3u8?cdn=hnbblive$订阅源
iHOY 爱历史,http://111.22.153.159:35455/itv/2000000004000000046.m3u8?cdn=hnbblive$订阅源
iHOT 爱科学,http://111.22.153.159:35455/itv/2000000004000000047.m3u8?cdn=hnbblive$订阅源
iHOT 爱幼教,http://111.22.153.159:35455/itv/2000000004000000049.m3u8?cdn=hnbblive$订阅源
iHOT 爱玩具,http://111.22.153.159:35455/itv/2000000004000000053.m3u8?cdn=hnbblive$订阅源
iHOT 爱赛车,http://111.22.153.159:35455/itv/2000000004000000055.m3u8?cdn=hnbblive$订阅源
iHOT 爱旅行,http://111.22.153.159:35455/itv/2000000004000000056.m3u8?cdn=hnbblive$订阅源
iHOT 爱奇谈,http://111.22.153.159:35455/itv/2000000004000000058.m3u8?cdn=hnbblive$订阅源
iHOT 爱动漫,http://111.22.153.159:35455/itv/2000000004000000059.m3u8?cdn=hnbblive$订阅源
iHOT 爱体育,http://111.22.153.159:35455/itv/2000000004000000060.m3u8?cdn=hnbblive$订阅源
NewTV 超级电影,http://111.22.153.159:35455/itv/1000000003000012426.m3u8?cdn=ystenlive$订阅源
